probeset,human1,human2,human3,human4,chimp1,chimp2,chimp3,chimp4
1552998_at,4.15508588911095,3.87744804860796,4.08710162826427,4.25371227154488,6.1467897360222,4.7702301882224,4.86907380841339,4.73180829007627
1552999_a_at,1.73227502252422,1.80018339138872,1.6455161621867,1.55719030194463,1.89193417571716,2.07439345368444,1.73619615500827,1.82213554679282
1553002_at,3.35587335477132,2.98338176076706,2.81975682782533,2.78734493615465,2.53337335043757,2.38921101991133,2.51162549782613,2.51139054658689
1553003_at,2.41215300350162,2.34453264859226,2.49574924131631,2.33021505757858,4.02753720873583,2.19619441718709,2.84526063727336,2.21054963460829
1553004_at,1.9651837920952,1.82305174609567,1.91690253304084,1.9467089426488,1.79017371570144,2.2499374702415,1.77831935725926,1.95806095485341
1553006_at,2.35687073753844,2.11704451432671,2.42497408878217,2.30227803374782,2.59270847093794,2.39640174861245,2.37045192947221,2.41215300350162
1553007_a_at,1.89547021962885,2.02366000693087,2.17552750224953,2.00404042117184,1.97576940378153,2.00404042117184,1.96599722955152,1.95347518148077
1553009_s_at,2.32951079676268,2.1597134834842,2.05752608241144,2.44403315551415,2.0161023514931,2.24863204130336,2.31304921198379,2.18873170181914
1553011_at,8.41688837557085,9.5795247773822,9.0531335041111,8.82933343903797,8.71808907232081,9.2529733540902,9.6900312010536,10.4499897579673
1553013_at,1.89289395776244,1.85329037149152,2.17458101715126,2.14554146092999,1.93385591074265,2.18592870451759,2.07496502967,1.8976343974478
1553015_a_at,6.08701935984763,5.98430589256447,6.07674861277317,6.22172869241123,7.4224727282891,6.72663824252432,6.75484563735438,6.48181710213985
1553016_at,2.21067460349841,2.86645490094388,2.27449230834832,2.40782104374879,2.10954908055293,2.32894719470153,2.44865701910256,2.23809659156856
1553019_at,3.0297627093395,3.36395509972762,3.44441183417985,3.43616547678196,3.10245249427016,3.19143248900713,2.66868179060306,2.92453411201137
1553020_at,3.87190126918961,4.00364889540635,3.93318773491354,4.27012958007972,4.1126848075772,4.06325752786109,4.05456489362278,3.91176130383437
1553021_s_at,2.14845525151263,2.12040136833626,2.1578969713313,2.5812840894757,2.30067960734711,2.44155336655358,2.32448692533976,2.26241363156837
1553022_at,5.48369454040157,6.07736253849867,5.60458403819938,5.38229832649151,4.58918769327058,5.29306168146643,5.04328959784137,5.3622542287555
1553023_a_at,6.36412850038582,6.23157256503194,6.29404970515464,6.31021969811725,6.51310999582962,6.438343100367,6.40794978032913,6.35908473922319
1553024_at,7.50007274876336,6.9302134237045,6.58115336095603,7.23585233777587,6.47375640004821,7.30717226057875,6.73375747129744,6.94629636576222
1553025_at,7.91861068932476,8.19681255662191,7.8108968953518,7.59080155274872,8.5937910951959,8.39611556217561,8.40471247885809,8.20959727807494
1553027_a_at,6.58491540272551,5.36669845771088,6.47951095873979,5.65211113593421,6.69673971951536,5.31994277150804,4.7703465245379,4.73539382596063
1553028_at,5.90409713394932,5.95086820839311,5.68766265915462,5.78389017528707,5.83385424824698,5.74472120671816,5.69560772806074,5.96759423210313
1553030_a_at,7.79027876580712,7.67369842173642,7.48666959911113,7.33932879086035,8.31035429799866,7.3646182507255,7.7930715381966,8.1254220758188
1553031_at,2.37941441653355,2.19059510328147,2.59288126826983,2.43415137207311,2.91909291310818,2.45604840100536,2.24542109676716,2.34988812857976
1553032_at,4.97631880782193,4.36617609653992,5.0397641810153,4.86383454291638,4.10575029982067,4.64112170523112,4.47301206073147,4.28861989581472
1553033_at,4.55083912276505,4.51840239266069,4.5984576683175,4.59301176448185,4.59901836260395,4.69463258871323,4.50359242651237,4.60316750938524
1553034_at,7.0087100142152,6.94985878633136,7.01854921538498,6.94705829671993,6.96747008585752,7.00339616970903,7.10456590062878,6.85327612978306
1553036_at,5.46342217907535,4.59632207031752,4.54435158568552,4.88067722166939,4.28952909212498,4.98853334803272,4.47148302217757,4.84571976779399
1553037_a_at,6.47958870405925,6.59614302325542,6.49155126639494,6.54967239689826,7.24657839756159,7.13592753639011,6.84499432903101,6.88847576339816
1553039_a_at,7.37877290930342,7.28784707248053,7.85382680266631,7.06214902947365,7.92942317173683,7.01492597207742,7.2256794182364,7.58924595349121
1553041_at,7.83600370841405,7.69834668417983,7.83330787660195,7.75939984438925,8.5054041960316,8.58845788535112,8.49032969188247,8.21209052513344
1553042_a_at,8.89066527470803,8.53989871323,8.64427125335039,8.96159420574864,8.68515370658622,8.1629862835291,8.27889934844269,8.87517907332958
1553043_a_at,5.94689961592328,5.73399940510263,5.87671675107107,5.88930616299272,6.79387503610018,6.46808040388503,6.47581983959786,6.79274951506606
1553044_at,8.75572934301153,8.86291407868896,8.69441588424895,8.9155981761966,9.4675204769142,9.14823024326861,9.01939738454918,8.93055840338117
1553045_at,7.41307032645542,7.32526823416832,7.26727534743044,7.25342914894068,6.9329059720373,6.7186222288193,6.70951374306978,7.16844118663815
1553046_s_at,4.09185850328819,3.75002036036621,3.91317084084714,3.96396256369971,4.12099899149392,4.32217701811351,5.45522444378585,5.76316827394546
1553047_at,4.95644903082215,5.27197435297429,5.27177802235353,4.96576616306061,5.0178638080124,4.82781704142819,4.95385537969001,5.09378932297495
1553048_a_at,2.59281106106816,2.43250888841828,2.81713632408115,2.43722457927658,3.53926148154472,2.96418244919853,3.03800891060634,3.39571717276414
1553051_s_at,5.08174159963147,4.72179277475876,4.61895527348509,5.51953778482379,4.02186229522229,4.43411038249138,3.88254260376934,4.06293566252709
1553052_at,7.92967216725842,7.96793844892552,7.71678484383486,8.14047400979981,8.8826520655944,8.867723636148,8.73517901078109,8.90870136396464
1553053_at,2.71327879133054,3.04726175047702,2.69824960119821,3.10668602680256,2.32092882241346,2.0298770289217,2.05555027104693,2.15383986052768
1553055_a_at,2.88808102454596,2.8482342426905,2.79455587829699,2.87655405295349,3.15088859565306,2.59679237075133,2.88398420006052,2.5885580915084
1553057_at,4.92478730171201,5.08658836413472,5.0562268505258,4.9524647152419,5.32667804837484,4.91890637781755,4.70010074969957,4.9262060364323
1553058_at,3.29455471894943,3.2927649420911,3.84315198347592,3.67861953976879,3.20008391010166,2.96458335651508,3.57098931960708,3.4744915972875
1553059_at,2.43139803973302,2.61319839056358,3.3576551201416,2.75419949430837,4.28444752249456,2.38921101991133,3.19080261904517,2.38425917576465
1553060_at,5.60802488826912,5.98797230350848,4.80428946054348,4.96576616306061,4.95544928329359,6.34575624763715,6.55262093336777,6.47286066246613
1553061_at,6.69121272608123,7.03854659526153,7.00745011027286,6.59770560125662,7.25923047334094,7.09033019656181,7.09794922262032,7.39807323804052
1553062_at,6.36325513562701,6.90353004921544,6.66033389240105,6.39286420851112,6.95995249312187,6.93850685186012,7.15657714586544,7.19188362900374
1553063_at,6.57170511227347,6.6536538044694,6.82650865120102,6.62564781374715,6.58089505273035,6.56609960311125,6.63273013048406,6.50018697863902
1553064_at,4.64779382464906,5.1177529441013,5.08697737784053,4.74288339603291,4.57125744602563,4.37437486102574,4.57254686282795,4.39873313432764
1553066_at,4.0958568225354,4.12315778085745,4.02320635681973,3.97668273884247,3.63224513724506,4.19560323285785,4.82104705450628,4.21583304948863
1553067_a_at,6.39118699471588,5.58042513833977,6.22576505656559,6.29832298065748,5.58451139754658,5.04341903746042,4.45389910274598,5.22100951330046
1553069_at,6.85049104827668,6.22256055456288,6.28725739308511,6.15264747000052,5.33079208035748,5.39342605117581,5.15845379518983,5.6842281181583
1553070_a_at,6.27304301344083,6.49333647021414,6.62686087642331,6.40738933640271,6.23290652258359,6.13976917634559,6.09542675592022,6.09332242796198
1553071_a_at,4.04791294921614,4.48644961822618,4.38303942769586,4.10668386137154,4.07367574347712,4.70255884948564,5.01519964895812,5.26245137528679
1553072_at,5.72133678263896,5.70888970032004,5.07605847094861,5.7842301981169,5.78901960491916,5.55753401755346,5.62307953887062,5.86026269128652
1553074_at,5.16295781216508,5.25541639361827,4.78810801180515,5.31632902446292,5.25059634313375,5.23475073491749,5.36738086424724,5.66725331898821
1553075_a_at,3.16948319355029,3.0201046563698,3.0356068951294,3.0054446730506,3.02664453227431,3.3123838107289,3.26541820298629,3.42581844873093
1553076_at,5.78576276333416,5.68966397759518,5.62540184067892,5.60884841919602,5.60060684695438,5.33965050988158,5.59905633270993,5.56184306649001
1553077_at,3.21625551948993,3.22192457788707,3.06141312258019,3.16778519856562,3.06289800634896,3.36288574469502,2.92771555360142,2.67160320538384
1553078_at,3.31208129048039,3.08521844680339,3.64051551042886,3.07283013096002,3.43226710672224,3.52452770971566,3.52590538436027,3.34878717048232
1553079_at,3.41035827594967,3.49701523268851,3.2453556622942,3.31152244023778,4.00550569710459,4.07340340465281,3.43935245530915,3.54502595561412
1553080_at,4.70123998028741,4.63805355412676,4.75554482867658,4.87747024966322,4.3395308586925,4.64068224985061,4.34026548387815,4.18700275731313
1553081_at,7.70554564009304,7.51871891446997,7.43216907382679,7.53727855737576,7.19181957257327,7.09756761669777,7.15048653682737,7.25117659645767
1553082_at,3.75335667697661,3.81455585422468,4.22873746301231,4.08258021889631,2.42904040525213,2.59281106106816,2.50847476524734,2.82968958432572
1553083_at,6.96525917659787,6.72199401529563,6.56454854768669,6.91894097665338,6.70603818972627,6.06645847772476,6.37815738579969,6.78957047253497
1553084_at,3.33889399231078,3.08688886935633,3.44631683174613,3.34992596716581,3.27881192390432,3.29762331305211,2.74711540511008,3.17641874809195
1553086_at,5.38564115650136,5.22091139502562,5.11797834371966,5.27993419892205,4.43736257414077,4.40234484431558,4.14182450778182,4.55500922545645
1553087_at,5.28607433767425,4.72765836784688,5.44572539838056,4.73228822311786,2.92968448708651,3.0718678151068,2.29246388983031,2.81648538020854
1553088_a_at,3.86621489958055,3.68224925535109,3.56537952515008,3.67975859728556,3.367155610555,3.32404175490065,3.20776246881311,2.89198363147132
1553089_a_at,5.04976726748397,4.55104666520107,5.10319136744206,4.59066019037268,4.29112945592205,4.58707243968982,4.42371327567308,4.49037187454145
1553093_a_at,6.4194268939672,5.7348514363998,6.07808843841059,5.9743535400539,6.01751135290134,6.24269635705199,6.20667915486156,5.95869031068854
1553094_at,9.5793166877053,9.50523811599893,9.47327452139737,9.43981663532043,9.48308710482415,9.17159233389495,9.00167961441419,9.2162495895879
1553096_s_at,6.89477976840611,5.93416867786029,5.86720128440079,7.22211251417887,4.7647204945251,4.97592494791917,5.40070046863069,6.15701968270166
1553099_at,7.83205103244913,7.6986130617815,7.25028252770691,7.66297815452166,8.13639138868348,8.13909983410031,8.13005136159063,8.7147702360788
1553101_a_at,7.373925397637,7.23790656430996,7.22419242889181,7.36876626014631,8.08090877591824,7.79845149176707,7.69438943567625,7.8191405287289
1553102_a_at,7.07098413772728,7.31345311564567,7.33597684292703,7.28929092957121,7.43026416416547,7.41037517515692,7.32752449542512,7.07762984162772
1553103_at,5.9738696893524,5.68008834117344,5.8654252895772,6.208868773638,5.72440950237629,5.38425475055464,5.52162592285171,5.46173611197797
1553105_s_at,5.58640639027981,5.78317997818073,4.85492523137132,5.39289988008687,4.12866695466261,4.42002428931732,4.3297317011871,3.8986631684705
1553106_at,8.34261637074431,8.35408247592078,8.54411203791151,8.38346066694478,8.91299263578237,8.93380629022794,8.50203722763274,8.60322215530282
1553107_s_at,5.76646749745388,5.82731887593189,5.67733618245773,5.52016410132223,5.92204893129478,6.29507996357872,6.23302011730484,5.97118064976178
1553108_at,8.01664099661502,7.76047600593487,8.1261736959804,7.8887045016379,8.01274760390056,7.78808650902351,8.08705552009942,7.9985960569396
1553111_a_at,5.47166866414548,5.45121025443893,5.72286350332463,5.69232019849461,5.75547957099546,6.2667248565644,5.56922361180824,5.57084259108139
1553112_s_at,4.47197302186941,4.45338757777053,4.57969739947437,4.62676264288522,4.26339075203986,4.84994092143266,4.7151579644306,4.66213022555152
1553113_s_at,3.64363391192776,3.68007200924425,3.46262554927588,3.56590059276886,3.7462446247699,3.99356978739597,4.02522615278242,3.6371371594047
1553114_a_at,3.89001820547198,3.77917581965386,4.02630258276624,3.91938943939762,3.53968965367289,3.47052703460762,3.70787673452315,3.47364809765763
1553115_at,3.86167377800633,4.83543312337888,4.47788495676004,4.17975162913931,3.66777895541929,3.75995081305803,3.5997288654857,3.94700978076046
1553117_a_at,5.33392159499149,4.1208665680769,4.32549461364947,4.41727088490793,3.41922388107429,3.02390011587751,3.22422451026398,3.89610131805133
1553118_at,5.19240678029226,4.49772116354914,4.65189166219665,4.63798840017664,4.32864076930148,4.44925729403061,4.39446196225108,4.48381790152913
1553120_at,4.97816285739071,4.61929720596121,4.41623610293836,4.63815030962875,4.92487327768975,4.72860950347949,4.81300878100926,4.66389983592009
1553122_s_at,5.75996452445389,6.10251057848805,5.99459237273586,6.10471505039053,6.28972710540302,6.12735185360684,6.10044844132702,6.0892015282285
1553123_at,4.86295794744245,5.15311755383595,5.19555424276201,5.07670840399526,5.19729122359147,5.35252582136095,5.48062097234714,5.78205701871559
1553125_x_at,2.34650619070129,2.41039018988954,2.71162027203188,2.08632481313738,2.22178360325036,2.29810975834199,2.02764980174219,2.10089690070192
1553126_a_at,4.26089852602293,3.5487602582389,3.91971459999703,3.63560306712842,5.26945072524921,3.62054474112582,3.38882604348388,3.75910718071711
1553127_a_at,5.07581302790827,4.42830485502374,4.33351639590645,4.61201156062454,3.77286974797182,3.53359108929697,3.64776776387138,3.9486591138945
1553129_at,4.23177313442564,3.77943250700584,4.12334592644014,4.14866838861894,3.37913781138248,3.18957901561865,3.53156181480469,3.68423651299774
1553130_at,4.86754935940897,3.46402187983984,3.36108397733327,4.50417284733134,3.66598020513968,3.30189231299218,3.37571704951197,2.91023619965097
1553131_a_at,6.25311584115381,6.23486471518524,6.34888784011247,6.11437707625528,6.39456695382349,6.33309927066216,6.42546905933923,6.2714044981245
1553132_a_at,2.10149613582206,1.76284955162355,1.91650047723275,1.88270017692489,2.21758506990404,2.1618815956031,1.78749429558627,2.43013241444552
1553133_at,5.40115169754169,5.08548812498266,5.6590503937334,5.5462936084757,7.39867235696028,6.064911948593,6.22777933522172,5.89021872346013
1553134_s_at,1.59523098429735,1.77222634028021,1.49913591519415,1.63343546540969,1.85395982516045,1.84027025869195,2.05577645686989,1.99206347954378
1553136_at,2.9048196172003,2.89553133035779,2.70918093233669,2.86561413153703,2.96911253816457,3.13591040670908,3.00722159016593,3.357316013535
1553137_s_at,6.97041091766717,6.9934391721715,6.52540617072952,6.44124955986658,7.60059231506091,7.44935163309652,7.3892183418179,7.1432952828789
1553138_a_at,2.83106815912355,3.42379310446477,2.98419315731835,3.46717498898492,2.71596558089811,2.87930622564735,2.98539777939836,2.59878508255358
1553139_s_at,6.99516289379997,7.09673929451448,6.87769507535163,6.66058819063527,7.114383281506,7.27214162823285,7.05219670594875,7.11598826278348
1553140_at,9.25912118898786,8.98661244141624,9.00809092642628,9.16258398587922,9.99659412270734,9.94167976396133,9.53533336922633,9.17398154669015
1553141_at,5.82990841649641,5.73804263412867,5.83056529004837,5.5482102658166,5.4747412762463,5.33080667867776,5.64736823151069,5.24109675653097
1553142_at,6.77911534532566,6.72839894783376,6.58115336095603,6.34495041080896,6.48731761522119,6.47421099241298,5.89341566521584,5.70340864350949
1553145_at,6.15661489719732,6.71219575680484,6.51813315750076,6.35201244300726,6.31493622305207,6.56803198619956,6.82382937373932,7.25106022537228
1553146_at,5.75022519376303,5.84775029077043,6.07615496875186,5.99272939661731,5.71549615570175,5.64376576933614,5.79714479623738,6.08595300547951
1553147_at,6.05850164060344,6.1416819991316,6.38698879299977,6.21171761539946,6.57402649548671,6.34976845432393,6.38148872127445,6.61097854251184
1553148_a_at,4.4179068978277,4.84874600741771,3.44903994686361,4.43024106959068,5.78839738732128,5.29344509657789,5.40254890056481,5.14785970438413
1553150_at,9.0205662788161,8.90249135750364,8.76754663606668,8.87260881658221,9.23522318334629,8.90211616392021,8.84508812928135,9.06146567780658
1553151_at,9.7976983573769,9.72467671750628,9.55391127274346,9.85914162722525,10.0503545826805,9.77264926362255,10.2605549502572,9.69245859068552
1553153_at,6.13102597789003,6.35842363275554,6.12192717679153,6.18474418937209,7.6952028668114,7.34093487603285,7.11811417397997,6.80008419445603
1553155_x_at,4.59400548892281,4.73023267546213,4.69694298193927,4.5732292794195,4.78770082770922,4.95282029757426,4.70971361713088,4.7025434292172
1553156_at,4.66666189989227,4.61270174457305,4.56228177015428,4.68220172279012,4.70669601676861,4.76372627833564,4.5789340981708,4.63096373823847
1553157_at,4.93238929338652,5.38584213027048,4.88195342969024,4.88439226917663,4.91167307070307,4.83894414522897,4.93813875891005,4.9396160051141
1553158_at,2.19631308056917,1.87702165296184,2.49254795851671,2.01455318578481,2.41413120095346,1.74200531454807,2.3300914496872,2.2593931198014
1553159_at,5.0018402368793,4.8423720868556,4.79232699068169,4.98273406263322,4.98139294055778,5.00307787957776,4.8709506978348,4.94198000973007
1553162_x_at,5.76478843776639,6.1999185882165,6.09828763509382,6.17671135244866,6.09773935348398,6.29097178415156,6.44517184321962,6.35686710215651
1553163_at,2.53175153288623,2.41014620876185,2.63299999397056,2.65077300622835,2.36330666255278,2.59281106106816,2.46741004061056,2.56913424081168
1553165_at,3.6329006980149,3.83750347497134,4.49327282243955,3.09600143081497,2.81164719369921,2.49306528329034,3.05344103404908,2.50801307013706
1553166_at,5.48257275089329,5.84118612010136,5.25355155815608,5.84369702989814,5.46134433720196,6.54724784581961,6.20136319938543,5.87141900156472
1553167_a_at,5.58994609044212,5.63147029914124,5.65833960819185,5.83859394619257,5.87447333390713,6.08647771527556,5.74575500868844,6.01369853125278
1553168_at,2.93363368091992,2.99265579036039,2.34350001583886,3.05540894364026,3.04634803460537,2.83689726998476,2.99265579036039,2.94403329275091
1553169_at,3.84589555971827,3.58609556023279,3.48494026218367,3.43483656014649,3.35589023331675,3.265096560984,3.35356232756058,3.01264862221837
1553171_x_at,7.24842958317154,7.82801837618088,7.51591697893577,7.5365387326306,8.28686743009398,8.43796336104147,8.3240792895764,7.90415621379863
1553172_at,2.20942468629676,2.30943198115665,2.71291080788011,2.39513138119889,2.29185633770591,2.22077357712461,2.54078385875488,2.12914757223751
1553174_at,4.89111532609256,4.80130645043287,4.55400325602275,4.8412154762215,4.57311659816373,5.03885900154603,4.5335859714617,4.98547561184948
1553175_s_at,3.20841381546686,2.98338176076706,3.20841381546686,3.20403009970326,3.21314385294105,3.08160365298101,2.9732802631771,3.08456367422747
1553176_at,4.89939747691109,5.39743790691239,4.85197733678917,4.88257006119214,4.80130645043286,5.08910701316573,5.1594183387248,5.39180734723867
1553177_at,2.18878103679006,1.87226866969042,2.03383935151394,2.09874090766387,2.37661054838619,2.23198497838335,2.23662375753633,2.09430269963049
1553178_a_at,4.02329214377193,3.59362745077831,3.78303533681237,4.15979853015235,4.88319802969516,3.81259477778057,4.0605108745987,4.10545072216379
1553179_at,3.63753576815026,4.42926451428241,3.75574815751068,4.00296112137072,2.06311470906401,1.98779913890052,2.3141210500984,2.54695568189805
1553180_at,7.59440170460911,7.64455990059959,7.45857720436572,7.73514744499382,8.3779872500008,7.90032613722668,8.2566892231386,8.2517478468383
1553181_at,8.03432884123275,7.659935969754,7.82231471752929,8.65985428781174,6.54510939414993,7.99292058793582,8.83432791197872,6.17486310212915
1553183_at,7.2918862057378,7.57945832715605,7.26887787369849,7.49572748588121,3.69803754833458,4.03748524137319,3.95131384183397,3.68334491291803
1553185_at,7.75265314241966,8.13921175267904,8.50472117683579,7.14794766840677,2.50206243577718,3.98446533724143,2.85413269374355,6.43570903336548
1553186_x_at,7.39608361224071,6.57030896237692,6.9461508524175,6.99507930615637,5.1513818280611,5.08247505933294,5.40194136392266,5.19685632768967
1553188_s_at,4.76377902356273,4.67363140529558,4.92565563079511,5.01060855755194,4.2994191652058,4.32722700448979,4.54339775382344,4.57993535513273
1553190_s_at,5.65692845619621,5.94610186094638,5.54667440646011,5.72982990890679,5.65352753808685,6.00443673208411,5.76484934893041,5.86819322465712
1553191_at,4.54717079328722,4.50862136812133,4.49203598097544,4.96507254954448,3.20571132300111,3.09658007660633,3.43224319009906,3.88688142807201
1553192_at,7.01296340739186,6.73263978546663,7.13530694324586,7.31036934576218,5.98419967564731,6.1876802076046,6.17291414321933,6.50472676418551
1553193_at,4.2613978748456,3.96548731294152,4.10231136099678,3.7468647256431,4.16600325010905,4.03962977618218,4.34394895788874,4.32438146544678
1553194_at,4.65959407830776,4.84788118130653,4.53154755841766,4.62492647212442,5.33528049580428,5.11446445961998,4.72022626704008,5.07724451081967
1553196_a_at,5.37154455482673,4.53146873401414,4.83400591249336,4.71115768539937,4.53692836878223,4.57032824693571,4.02668726766837,5.14438413721267
1553197_at,6.60018064648718,7.00890905289555,6.69961007218012,7.02595783794311,6.83122734442917,7.12387870486045,7.33610006966739,6.80445385013264
1553199_at,3.88920201946422,3.97070175469416,3.78807084616119,4.26605476214278,3.74939482253426,3.49762775893435,3.80257137868977,3.58503411619375
1553202_at,2.48005021519088,2.50149145145889,2.38665217187858,2.48430241459549,2.39756043781651,2.3336944192847,1.92749056980692,2.25388535712386
1553204_at,2.89043798061601,3.07022039294721,2.94847846985314,3.19090732839831,2.73330500171894,2.78827858907134,2.59070682898978,2.91308741405014
1553205_at,2.63201811414905,3.15788303741119,3.03439278172089,3.04867626301283,3.53788412782584,2.56942067403696,3.46448416563741,2.74711540511008
1553207_at,7.54750361737925,7.36934747060597,7.31610617123882,7.71709692236669,7.45290269072102,7.21406767122499,7.24734620632434,7.36588176773867
1553208_s_at,5.45014845750378,4.27013128412909,5.99062827170812,3.57418063897578,6.66642776028714,7.07562039968982,6.25102871450597,6.49843859945792
1553209_at,4.35727939918714,4.36855418591402,4.34821855092025,4.60318884106746,4.86069428327422,4.64244972029945,4.23348641784143,4.23942683084339
1553211_at,4.51820868215697,4.57035285911489,4.4770944942277,4.5824333481576,4.62367257898247,4.96900550942404,4.5004496792676,4.76495479039833
1553212_at,5.26901076608399,5.11711943523524,5.19931700894966,5.16552007350051,5.54196389865337,4.9440002748522,5.20103657601502,5.21615123759861
1553213_a_at,3.8847273096412,3.64996143030613,3.75773123445992,3.91900056653905,3.8754474905226,4.09654200674366,4.71274224595961,4.20444298280491
1553214_a_at,4.60287512188027,4.61110521394521,4.69353578334025,4.49798805599797,4.57344339395161,4.55048391251236,4.6234075980119,4.58811197790338
1553215_s_at,4.29872266559228,4.99273821496867,4.89394088524931,3.60857510846105,3.14379154350699,3.20963465836015,3.1647120277129,2.69221717425161
1553216_at,4.92508152235127,4.73372045011757,4.89246633803508,4.80597039127522,5.00832702847611,4.79046210237658,4.96576616306061,4.81401265284066
1553217_s_at,4.72174940704397,4.70555514541121,4.81595133191069,5.04484006948942,4.37855970902239,4.60507059033295,4.69042643577363,4.32891536758783
1553218_a_at,2.23344505210951,2.40290742331928,2.27662064111034,2.30227803374782,2.64514772436121,2.25400940857698,2.10103871516066,2.45166895274041
1553219_a_at,3.7366623357066,3.59606401431621,3.42330557639258,3.85990662075749,4.80130645043287,5.09793539181627,4.15947823418629,4.4712659369531
1553220_at,5.03804311528533,5.2362333432508,5.19694756781581,5.1880178581434,6.30532688837853,6.39629701762418,5.80518093330487,6.06357911500788
1553221_at,2.47446035901574,2.29366935793157,2.38719835215476,2.47490233880715,2.28989212613622,2.59281106106816,2.09502500302688,2.39510970079034
1553222_at,2.87857950444257,2.76660654244674,2.47716207440388,2.78293770827718,2.38599447728887,2.65095413726868,2.60429967572882,2.87857950444257
1553224_at,2.68308541317063,2.77526201135163,2.67917888556424,2.65013932934297,2.7484053479193,2.99927157866337,2.54293998937258,2.62767239039809
1553225_s_at,3.35093285600928,3.08680263717669,3.91877234140168,3.55987478156105,2.89441838602966,2.76970817159491,2.80917649384099,3.03573207076894
1553226_at,2.45886544002372,2.69287283021471,2.63952349759026,2.81762295150466,2.8104368681002,2.63939436440038,3.1169328294693,2.97412170502737
1553227_s_at,4.6444216901098,4.4049229580629,4.65293717688199,4.72502333621712,4.16821243970295,4.43070314990559,4.4049229580629,4.72871438068929
1553228_at,4.44566033510065,4.56801267122377,4.29890757495259,4.38974673163966,4.96835935491296,5.1372856364958,4.71802340196711,4.40794752452413
1553229_at,4.51442772863257,4.25111387034699,4.39787247728304,4.32235043698283,5.14655012063527,4.8616947336305,4.85766566600676,4.54630992752465
1553232_at,1.86800938618932,1.85122770590669,1.86842990026568,1.76049715577098,1.71213113124598,1.96130769696163,1.85809066636264,1.83173372240682
1553234_at,4.83570322658144,4.76783184003836,4.71978252880206,4.8110242021663,4.99299280617552,4.69206226079488,4.63361243498897,4.75199254999112
1553235_at,5.92076348077765,5.63963040070105,5.73615947383464,6.04446345893905,5.9981693370371,5.89606542421871,5.47685831342667,5.73943024836162
1553237_x_at,7.21985259712669,6.801185891786,6.96338142441949,7.06497269204132,8.06956796377885,7.40876933615488,7.21780736345647,7.53712695651823
1553238_a_at,2.06446007170925,2.45810983658591,2.29107077847821,2.12669610779814,2.04319048834819,1.97147412368466,1.84436231408782,1.94106929348541
1553239_at,5.9773271726381,5.95910557352282,5.80274336612364,6.00233527487821,6.68722013030226,6.38538442834808,6.2134955092762,6.15680237919978
1553241_at,2.38291369770706,2.59281106106816,2.46423897428326,2.20127800761218,1.87080937966068,2.1760756244959,1.84710396478724,1.65846002276723
1553243_at,2.86785390179692,2.89729042227367,2.59281106106816,2.80445544726315,2.57782276908816,2.33372235295613,2.43886284796421,2.56168201919551
1553244_at,3.96114341531777,3.80554430832772,3.74283940500196,3.94426690245136,4.03114293051125,4.18700275731313,4.0306233618815,4.28793203296444
1553246_a_at,3.7599175262762,2.99845323331474,3.00844369808961,4.18445937579114,5.52914805257997,3.8559457213105,4.06293566252709,2.4972690176914
1553247_a_at,6.11258091706437,4.87399523702807,5.3877889316832,6.38642151465271,7.3866658521395,6.39584394039202,6.03442438013669,5.02160820059777
1553248_at,5.16464733834771,5.23539607814287,4.84024116201423,5.16464733834771,4.60270451479289,5.00746344353606,4.84460668151137,4.641687807733
1553249_at,5.21905610714775,5.01509054369418,5.46950398875962,5.2666746527002,5.15654215278847,5.25573611436196,5.14880849323883,5.13944560644406
1553252_a_at,5.43995793010944,5.53748197102037,5.44989131208464,5.41913324324957,5.42085175586336,5.39788009020252,5.49175277936835,5.39055905482819
1553253_at,8.16754616223793,9.04437850947695,8.36971696198698,8.26251538061584,5.55558956315334,9.11074893484869,9.06068595353304,9.753952019982
1553254_at,6.94435317259228,6.90384408880136,7.01917899187858,6.75912760212513,6.97479000227016,7.20244414707361,7.24314413937694,7.07658299445212
1553255_at,5.83154752655555,5.44202639330397,5.32500150522648,5.52755582374431,6.91708950231033,6.43875127088307,6.02490772537019,6.47983119095226
1553257_at,4.16593849624622,3.9939176488005,4.31015236446641,4.04539282249363,4.40764751414072,4.01414075695612,3.68350353288539,4.49246438050269
1553258_at,8.14750790136357,8.36509231210018,8.18046619532946,8.27675141176944,8.18802859603548,8.09219832380619,7.92165262936742,8.18640063339338
1553260_s_at,8.42005514095798,8.41414342502848,8.30167589249557,8.37430703840757,8.4124318463399,8.34584341981877,8.52288991821793,9.08574547972495
1553261_x_at,1.72664719838469,1.60199463012918,1.8844476476807,1.7517117452489,2.04473353226416,1.87749966419139,1.52597764046086,1.67328785248737
1553262_a_at,4.05503420143416,4.6044229184966,4.39561853331025,4.27471856585268,4.74491685914738,5.03658444700852,4.65991048914277,5.06289551822251
1553263_at,5.70378468659491,6.15730884745617,5.56610055464813,5.84622617872722,5.49175277936835,6.33825790668996,6.06714875633944,5.46080088018588
1553264_a_at,3.45805937481847,3.6771569083812,3.14688565596363,3.22089065318781,6.25260613505092,6.45576208020797,6.2375705230294,7.551968635792
1553265_at,8.70292002631565,8.63952883775922,8.7482501359881,8.79403141529563,8.87727451874628,9.06941395680196,9.12579180441145,9.2073227117959
